X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21
26,1.15,4.63,164.3339401,2318.72,27.78,1.03,1.7,4,1006.72,107,67.077,74.53,50.3312,30.3,1.26,72.43,81.43,-0.26,19.26,B
29,1.25,4.1,181.0569618,2311.7,16.5,0.87,1.21,4,1017.7,105,76.528,95.66,50.1792,31.5,0.99,53.29,63.39,-0.25,13.5,A
24,0.97,4.89,191.5973285,2313.16,8.51,1.07,2.44,4,1015.16,104,77.949,86.61,50.257,32.9,1.26,39.66,56.46,0.37,11.83666667,C
29,1.25,4.4,176.6975304,2323.8,18.6,1.28,1.56,3,1009.8,104,95.062,86.42,50.5756,30.7,1.49,58.71,70.01,0.1,18.2,B
28,1.64,4,195.242562,2262.55,6.52,0.93,1.28,4,1012.55,107,43.18,86.36,50.297,28.8,1.19,39.85,51.65,-0.1,10.17333333,D
28,1.05,4.81,189.1691386,2333.37,14.76,1.07,1.73,4,1017.37,100,135.033,71.07,49.9954,33.2,1.16,40.71,46.01,-0.62,14.92,A
27,0.7,4.51,165.8774324,2251.76,28.8,1.3,2.4,3,1010.76,107,24.805,49.61,50.1306,28.2,1.32,70.02,79.32,-0.13,19.6,A
38,1.93,2.58,189.0183583,2135.39,11.53,1.11,0.39,2,1018.39,98,17.104,85.52,50.1116,22,0.63,41.39,49.29,-0.16,11.84333333,B
28,0.94,4.52,191.4793983,2244.89,12.15,1.14,1.35,2,1018.89,95,153.034,90.02,50.107,29.1,0.98,45.01,52.21,-0.37,14.05,C
39,1.59,2.61,191.3861147,2126.3,9.61,0.95,0.5,3,1008.3,93,63.952,91.36,50.1819,27.2,0.92,44.03,57.03,0.1,14.20333333,B
37,1.39,2.74,191.7446566,2141.3,13.67,0.96,0.49,2,1009.3,97,40.925,81.85,50.0278,24.5,0.83,38.53,46.13,-0.29,13.55666667,A
38,3.31,2.22,170.6098914,2021.01,25.88,0.86,0.27,3,1010.01,96,36.4,72.8,50.0228,25.7,0.92,71.73,84.23,0.35,20.62666667,A
31,1.05,4.03,166.2965885,2266.32,26.82,1.23,1.07,3,1016.32,104,16.728,55.76,50.1207,28.5,1.28,66.51,82.51,0.68,18.94,B
28,0.95,4.44,168.1015447,2265.68,28.11,1.29,1.47,2,1004.68,103,87.204,67.08,50.0705,34.1,1.3,69.84,76.54,-0.27,20.37,A
30,0.77,4,178.9758803,2182.96,28.9,1.36,1.4,2,1015.96,96,58.578,45.06,49.7215,30.1,1.52,60.07,76.37,0.23,20.63333333,A
23,1.08,5.02,162.5941905,2281.13,26.97,1.2,2.59,3,1010.13,110,97.708,75.16,50.3387,32.9,1.34,71.58,86.88,0.51,21.99,B
22,1,5.51,164.9824083,2365.6,26.84,1.53,65.85,3,1006.6,107,94.944,79.12,49.9599,39.1,3,71.94,79.74,-0.12,19.94666667,D
28,0.93,5.02,171.3082069,2294.05,25.28,0.98,2,4,1009.05,101,61.686,68.54,50.1613,33.3,1.41,67.69,76.99,-0.35,18.42666667,A
36,1.11,3.11,193.644419,2141.02,9.02,0.88,0.38,3,1019.02,92,20.994,69.98,49.5816,24.5,0.78,38.08,50.48,0.15,11.00666667,A
26,0.97,4.49,192.1499248,2207.36,12.89,0.95,1.45,4,1013.36,107,43.645,87.29,49.8528,33.9,1.21,36.71,53.41,0.43,13.29666667,B
30,2.83,3.88,190.5817121,2200,17.35,0.95,1.42,4,1003,102,58.158,64.62,49.9817,32.6,1.84,39.72,49.82,0.09,16.78333333,B
28,1.09,4.62,167.4826324,2312.11,26.86,1.04,1.6,4,1007.11,106,99.593,76.61,50.204,34.2,1.61,71.14,90.94,0.48,21.95333333,A
23,1.07,5.09,194.4851681,2328.44,15.43,0.99,2.33,6,1016.44,108,95.76,79.8,50.1888,36.7,1.56,39.16,54.86,0.3,15.14333333,A
35,1.33,3.21,174.4689832,2191.92,29.72,1,0.7,3,1009.92,101,6.642,66.42,49.9792,26.6,0.86,68.24,73.64,-0.59,16.90666667,A
19,0.75,4.98,170.0071941,2435.62,31.4,1.16,9.51,3,1011.62,102,130.02,65.01,50.2177,32.3,1.09,70.32,79.82,-0.13,21.46666667,A
19,0.83,5.31,172.5188365,2300.9,21.6,1.18,15.14,4,1016.9,104,53.613,76.59,50.0329,35.3,1.81,59.8,79.7,0.62,18.2,B
35,1.3,3.05,192.9673889,2133.95,7.06,0.97,0.51,3,1021.95,93,45.19,90.38,50.0257,24.7,0.95,41.74,51.04,-0.08,11.35333333,A
24,0.55,5.09,171.6246271,2273.69,18.9,1.18,2.48,3,1020.69,101,56.399,80.57,50.047,31.5,1.34,62.96,84.16,0.56,16.3,B
34,1.73,3.26,176.7770417,2114.62,27.77,0.93,0.59,3,1013.62,99,20.572,51.43,49.7902,29.9,1.02,63.9,75.2,0.02,18.25666667,B
39,1.21,2.41,196.6772719,2099.75,13.2,0.95,0.33,3,1007.75,89,28.494,94.98,49.737,24.6,0.73,40.83,51.53,-0.01,12.4,A
34,2.03,3.27,175.3035882,2080.84,22.59,0.95,0.6,2,1016.84,99,31.432,78.58,49.7453,26.9,0.89,60.32,71.12,-0.09,17.53,B
37,1.16,3.1,171.4859305,2183.47,28.5,1.07,0.61,3,1011.47,101,5.441,54.41,49.6265,23.9,0.88,64.84,69.04,-0.83,16.5,B
33,1.52,3.37,172.4925799,2093.3,27.98,0.88,0.69,2,1006.3,97,66.177,73.53,49.5143,30.1,0.73,67.9,73,-1,19.32666667,B
33,1.53,2.76,170.0893048,2111.35,27.64,0.82,0.38,3,1017.35,93,16.434,54.78,49.8601,27.5,0.73,75.6,83.2,-0.35,17.21333333,B
29,1.41,3.86,196.9051378,2183.87,9.6,0.98,1.15,3,1021.87,95,93.3,77.75,50.2021,30.7,1.14,37.73,50.63,0.16,15.2,A
27,0.68,4.95,192.5346358,2362.03,10.61,1.63,4.12,3,1016.03,105,106.862,76.33,50.1754,32.8,1.49,43.79,56.89,0.07,13.53666667,B
21,1.03,4.95,165.6649772,2348.68,31.41,0.94,4.19,4,1007.68,105,112.784,70.49,50.3763,33,1.23,76.09,89.69,0.39,21.47,B
29,0.78,4.01,173.6395547,2292.9,28.53,1.19,0.83,2,1015.9,99,40.68,40.68,50.1716,26.7,0.42,66.51,76.81,0.03,17.51,A
31,1.34,3.64,192.5479281,2122.35,7.24,1.03,0.87,3,1020.35,96,56.392,80.56,49.6292,29.8,1.11,41.17,53.17,0.15,12.41333333,A
25,1.1,5.01,185.3355633,2282.11,7.32,0.98,2.03,5,1010.11,112,133.252,95.18,50.1,36.4,1.49,41.26,56.66,0.11,14.44,D
28,1.01,4.82,171.1925439,2306.65,26.93,1.06,1.62,4,1005.65,102,36.156,60.26,50.1347,32,1.43,67.07,81.97,0.28,17.97666667,A
37,1.05,2.75,194.4106009,2140.88,9.76,1.18,0.4,1,1020.88,90,36.728,91.82,49.8245,24.1,0.74,40.71,58.41,0.36,12.25333333,A
23,0.72,5.07,172.4541529,2309.74,22.85,1.07,3.41,4,1014.74,106,57.528,63.92,49.8347,35.9,1.39,59.15,66.85,-0.38,17.61666667,C
28,1.17,4.1,187.629165,2197.9,13.24,1.69,2.06,2,1007.9,107,35.012,87.53,50.0086,28.6,1.28,40.83,48.13,-0.26,13.41333333,A
34,1.04,2.94,181.2070242,2128.64,29.14,1.18,0.59,2,1009.64,93,11.985,39.95,50.1368,23,0.74,61.5,68,-0.39,17.71333333,A
22,1.51,4.89,176.8931787,2269.14,22.18,1.08,13.98,4,1012.14,101,103.29,68.86,50.2639,35.5,2.25,62.91,71.51,-0.01,18.39333333,A
24,0.86,4.59,191.8678708,2276.22,15.07,1.13,2.03,3,1015.22,101,98.158,57.74,50.1138,33.4,1.18,43.48,60.78,0.51,16.02333333,A
34,0.99,3.05,174.5444751,2137.65,25.43,1.01,0.23,1,1002.65,91,61.691,88.13,49.5915,27.1,0.67,72.39,87.89,0.15,17.47666667,C
29,1.37,4.36,188.3204106,2246.46,14.64,1.06,1.6,4,1011.46,106,57.52,71.9,50.269,30.6,1.28,39.58,46.88,-0.37,15.88,B
29,1.37,3.98,188.6822185,2265.02,14.43,0.96,1.12,4,1024.02,100,83.57,83.57,50.1577,32.9,1.19,41.76,51.36,0.07,15.81,B
33,1.37,3.72,188.7445122,2145.9,8.44,1.59,0.98,1,1019.9,93,21.216,70.72,49.9153,25.8,1.05,41.17,44.57,-0.75,11.81333333,A
34,1.76,3.46,165.511417,2197.18,32.33,0.93,0.76,3,1014.18,102,30.558,50.93,50.0929,29.2,1.12,69.89,88.69,0.37,22.77666667,B
26,1.17,4.76,172.6633642,2301.07,23.62,0.98,1.72,4,1010.07,112,34.139,48.77,49.8803,34.5,1.13,61.87,72.67,-0.16,15.87333333,A
28,1.03,4.41,173.7775039,2201.24,25.83,1.18,1.56,3,1006.24,100,65.464,81.83,50.2632,30.4,1.21,70.47,89.77,0.47,19.61,A
30,0.97,3.62,180.4024463,2097.09,17.74,1.1,0.79,1,1006.09,94,32.28,80.7,50.0745,29.1,0.98,49.69,69.19,0.73,17.91333333,B
31,1.13,4.31,174.2491466,2184.44,23.54,1.2,1.33,2,1009.44,98,72.028,65.48,49.9346,31.9,1.13,67.83,76.03,-0.33,18.84666667,A
27,0.67,4.45,171.8246652,2272.32,26.07,1.15,1.61,3,1013.32,98,108.06,54.03,49.8945,31.8,1.17,69.23,85.33,0.32,21.69,A
36,1.35,3.08,173.9721152,1984.25,27.38,1.01,0.41,3,1008.25,97,8.249,82.49,49.6319,27,0.85,77.24,94.54,0.29,18.12666667,A
27,1.23,4.33,187.8575834,2272.05,23.54,0.98,1.54,4,1002.05,110,19.025,38.05,50.2035,33.1,1.25,41.1,63.4,0.58,16.84666667,B
30,1.61,3.9,186.0859538,2245.79,28.73,1.42,1.26,2,1005.79,103,57.64,52.4,50.3181,30.9,1.21,50.05,57.85,-0.12,19.57666667,B
31,1.05,4.28,185.2074572,2262.11,14.93,0.95,1.1,4,1012.11,98,31.892,45.56,49.8098,32.9,1.03,43.02,48.42,-0.73,13.97666667,A
29,1.16,4.28,166.8227767,2205.75,34.76,1.15,1.97,3,1006.75,106,24.786,41.31,49.8179,29,1.58,68.94,80.24,0,21.58666667,A
30,1.15,4.34,175.3604254,2293.5,23.64,1.04,1.26,4,1014.5,100,43.281,61.83,50.3735,27.7,1.21,63.31,75.51,-0.15,15.88,A
30,1.01,3.75,180.1239036,2196.24,29.84,0.97,0.93,3,1005.24,94,67.416,56.18,50.1925,28.7,0.91,58.9,70.5,-0.07,19.94666667,A
32,1.15,3.6,195.946096,2208,10.33,0.81,0.74,3,1015,96,97.482,88.62,50.2613,26,0.68,40.6,51.6,-0.26,13.44333333,A
27,0.99,4.36,176.4816281,2187.37,25.74,1,1.91,4,1007.37,104,63.912,79.89,49.8066,30.7,1.28,59.07,75.27,0.25,19.58,A
33,2.1,3.32,164.3126552,2115.13,31.92,0.92,0.68,3,1002.13,102,13.146,65.73,49.6978,27.7,0.91,75.33,81.93,-0.34,19.64,B
29,1.16,4.13,192.5643269,2195.05,13.97,1.13,1.12,2,1016.05,98,126.9,84.6,50.2171,28.9,1.18,39.16,59.26,0.61,17.65666667,A
33,0.88,3.74,172.1332816,2162.57,25.44,0.99,0.84,3,1012.57,91,52.59,87.65,49.6378,27.1,1.2,61.25,74.55,-0.04,19.48,C
31,1.63,3.73,184.7209535,2190.73,12.88,1.02,0.81,3,1018.73,100,15.585,51.95,49.9733,27.1,0.94,44.71,51.51,-0.27,12.29333333,A
30,0.74,4.19,192.7537415,2238.07,7.74,1.09,1.27,3,1009.07,94,45.055,90.11,49.7549,29.9,1.17,42.49,52.49,0.02,10.58,D
28,1.13,4.73,179.6916852,2277.86,11.8,0.98,1.58,4,1020.86,108,68.908,98.44,50.1073,32.5,1.29,43.99,55.79,-0.09,14.93333333,B
26,0.68,4.85,192.0658761,2345.43,11.87,1.05,2.88,5,1011.43,102,151.008,62.92,50.1604,34.7,1.66,40.67,64.47,0.62,16.95666667,A
28,1.17,4.31,186.0629957,2254.69,18.41,0.94,1.44,4,1011.69,102,71.368,64.88,49.9713,29.5,1.22,42.04,48.94,-0.43,16.13666667,B
29,0.77,4.36,183.6229369,2310.74,12.65,1.37,1.89,3,1014.74,102,83.529,92.81,50.0541,32.2,1.23,44.34,49.84,-0.42,14.21666667,A
42,1.14,1.86,187.0192119,2155.41,7.05,1.01,0.36,3,1018.41,97,7.236,72.36,50.0589,18.6,0.85,43.65,50.85,-0.32,10.35,A
28,0.86,4.64,194.614071,2311.07,12.6,1.27,1.66,3,1013.07,99,163.818,86.22,50.1761,33,1.2,41.5,52.1,-0.26,15.2,A
35,1.53,3.35,172.1918749,2090.53,30.69,1.06,0.55,2,1004.53,93,19.758,65.86,49.901,28.2,0.94,71.98,81.78,0.07,19.23,B
21,0.58,5.55,167.6616373,2283.04,27.76,1.17,10.35,4,1009.04,103,59.472,84.96,49.8272,32.2,1.99,72.58,85.68,0.31,17.25333333,B
25,0.95,4.77,177.8066737,2315.4,16.31,1.07,2.89,4,1024.4,111,33.414,55.69,50.043,30.2,1.21,52.75,64.25,0.06,13.43666667,B
33,1.31,3.94,172.3613701,2203.24,25.21,0.98,0.91,3,1012.24,99,25.542,85.14,49.8972,27.9,1.05,63.21,69.11,-0.57,16.40333333,B
38,1.06,2.8,161.6896219,2089.39,29.53,1.07,0.54,2,1010.39,98,26.452,66.13,49.7334,23.8,0.87,77.54,91.74,0.25,21.84333333,D
35,1.77,3.23,171.6260598,2000.86,26.71,0.87,0.45,2,1002.86,87,44.7,74.5,49.7365,26.9,0.7,76.86,83.16,-0.57,16.90333333,A
34,1.05,3.17,188.6822185,2207.32,15.94,1.24,0.54,1,1023.32,99,20.151,67.17,49.9941,25.4,0.68,41.76,46.56,-0.52,12.31333333,B
36,1.66,2.5,190.1800329,2115.17,7.33,0.85,0.28,3,1023.17,98,18.486,92.43,49.7103,22.8,0.77,41.16,53.86,0.09,10.44333333,A
32,1.09,3.68,190.0568169,2180.3,14.31,0.96,0.79,3,1024.3,92,61.128,76.41,49.6194,31.1,1.06,40.78,52.38,-0.01,14.77,A
26,0.79,4.39,193.3951991,2289.99,12.57,0.98,2.34,4,1014.99,98,140.48,87.8,50.1642,32,1.93,41.79,60.09,0.48,15.19,C
33,1.05,3.48,169.302661,2205.32,30.61,0.96,0.79,3,1009.32,95,38.619,55.17,49.8073,28.1,0.88,69.13,75.53,-0.58,19.20333333,C
37,1.82,3.17,187.9232662,2100.69,14.94,0.86,0.55,3,1017.69,100,13.086,65.43,49.9816,25.1,0.85,40,54.5,0.07,12.98,A
29,1.61,4.17,186.0158501,2232.39,14.65,1.43,1.45,2,1023.39,105,70.208,87.76,49.9522,31.7,1.24,44.84,49.94,-0.47,14.88333333,A
23,0.71,5.29,166.6232223,2245.18,25.76,1.43,23.53,3,1010.18,101,45.605,65.15,49.8658,36.6,3.84,74.87,87.77,0.3,20.58666667,B
28,0.91,3.93,172.5966059,2184.7,24.4,1.07,0.9,2,1009.7,102,41.482,59.26,49.9549,28.8,0.81,71.14,87.14,0.24,17.13333333,A
37,1.11,2.73,169.4261498,2104.71,34.18,1.06,0.51,3,1010.71,96,6.677,66.77,50.1239,22.3,0.96,78.05,97.75,0.56,20.39333333,B
29,0.73,4.52,167.221944,2273.17,23.02,1.29,1.43,2,1017.17,103,43.2,72,49.9185,32.3,1.14,67.25,79.45,0.22,17.67333333,B
23,0.79,5.33,185.302577,2407.11,8.22,1.11,2.64,4,1009.11,100,95.61,95.61,50.05,35.8,1.56,40.77,51.47,0.07,13.74,B
34,1.29,3.29,190.269725,2017.17,7.16,0.99,0.55,2,1019.17,99,21.03,70.1,49.4452,29.5,0.84,38.56,54.16,0.16,11.38666667,B
29,1.33,4.28,165.2851635,2209.61,28.32,0.97,1.18,4,1014.61,107,46.302,77.17,49.6938,33.4,1.15,77.95,85.45,-0.63,17.44,C
33,1.68,3.58,185.9650662,2153.21,15.5,1.04,0.78,2,1019.21,102,58.689,65.21,50.0217,29.2,0.98,44.34,57.64,-0.01,16.16666667,B
26,1.23,4.97,167.9726777,2320.51,26.79,1.19,4.39,4,1011.51,114,43.476,72.46,50.1903,30.3,2.49,62.44,75.64,0.32,18.93,B
32,1.28,3.58,187.2168851,2208.87,13.62,0.94,0.81,3,1017.87,99,44.835,89.67,49.8578,30.5,0.98,42.34,50.84,-0.43,13.54,A
30,1.28,3.8,196.3052052,2183.57,8.86,1.21,0.98,2,1017.57,95,54.282,90.47,49.9075,29.6,1.05,40.23,49.53,0.06,11.95333333,A
38,1.16,2.58,184.7209535,2170.98,7.14,0.98,0.47,3,1019.98,100,14.38,71.9,49.5896,28.4,0.86,44.71,54.01,-0.04,10.38,B
33,1.75,3.58,169.0849748,2072.46,27.29,1,0.72,2,1013.46,100,40.815,45.35,49.9404,29,0.92,64.45,74.25,-0.34,20.09666667,A
29,1.49,4.39,170.3412288,2218.66,24.06,1.34,1.56,2,1010.66,108,40.58,81.16,50.2507,31.7,1.4,58.98,69.88,0.14,20.02,A
29,1.09,3.92,177.9643091,2235.29,18.36,1.05,1.12,3,1020.29,97,90.2,82,49.9912,28.9,1.06,56.65,63.85,-0.22,17.12,A
40,1.28,2.91,191.0094827,2078.85,13.83,1.08,0.42,2,1024.85,96,21.924,73.08,49.7427,23.7,0.78,40.78,45.58,-0.83,12.61,A
32,1.25,3.96,174.0605871,2249.27,21.43,1.11,0.99,3,1015.27,105,22.647,75.49,50.1192,29.1,1.08,60.95,70.05,-0.19,15.14333333,D
23,0.5,5.53,173.6686256,2347.42,19.08,1.31,15.11,3,1013.42,100,123.984,68.88,50.0075,33.3,1.87,58.59,69.09,-0.09,18.36,D
23,1.05,4.71,171.6719433,2337.57,31.46,1.26,2.3,3,1008.57,102,71.043,41.79,50.5004,34.6,1.47,71.29,88.99,0.65,22.48666667,A
26,0.82,4.57,171.9221388,2278.1,24.54,1.27,2.69,3,1011.1,100,41.484,69.14,50.0373,31.1,1.71,66.49,79.89,0.42,17.18,D
21,0.68,5.63,185.0851808,2273.12,10.41,1.44,9.42,3,1020.12,100,84.843,94.27,50.137,30.7,1.54,41.01,50.91,0.03,14.47,B
25,1.17,4.59,184.2499,2284.81,10.49,0.99,2.2,4,1009.81,108,86.812,78.92,50.0939,32.3,1.14,42.49,48.19,-0.51,13.49666667,C
30,1.84,3.47,187.2775151,2116.94,15.03,1.06,0.83,2,1020.94,103,32.785,65.57,50.1265,28.3,0.97,44.45,60.95,0.36,16.01,A
25,1.01,4.82,192.2076355,2311.27,8.53,1,1.89,5,1031.27,103,162.583,85.57,50.0611,34.9,1.5,40.02,57.62,0.35,14.84333333,B
34,0.99,2.95,193.8566736,2155.84,14.64,0.98,0.27,2,1008.84,90,31.72,79.3,49.8804,23.3,0.57,39.31,54.71,0.45,13.88,A
28,0.7,4.37,174.9798069,2315.29,24.31,1.11,1.45,4,1017.29,103,45.108,64.44,49.8568,32,1.43,58.62,77.22,0.44,18.10333333,B
27,2.27,4.03,171.0127975,2176.3,33.95,1.32,2.98,3,1010.3,104,28.345,56.69,50.2326,29.2,1.76,80.18,93.88,0.5,21.31666667,A
34,1.52,3.01,189.150186,2186.59,10.39,1.02,0.57,3,1006.59,100,17.554,87.77,50.1829,23.3,0.83,40.22,45.42,-0.45,10.46333333,A
24,0.52,5.26,173.0580249,2288.77,19.69,1.27,4.02,3,1020.77,102,50.264,62.83,49.9525,34.5,1.37,56.65,72.25,0.18,18.56333333,A
35,1.57,3.47,183.941691,2205.83,21.45,1.16,0.64,1,1013.83,98,47.034,52.26,49.979,26.5,0.74,45.09,50.19,-0.59,16.15,A
27,0.88,4.53,173.2512856,2217.82,26.04,0.94,1.63,4,1006.82,100,93.368,84.88,49.8545,33.5,1.43,72.43,87.83,0.18,19.68,A
27,1.09,4.35,169.276908,2222.73,24.39,1.06,1.39,3,1009.73,105,79.464,72.24,49.7354,33.2,0.97,71.85,77.85,-0.6,17.13,B
41,1.23,3.09,189.1451665,2135.49,19.69,0.98,0.47,3,1001.49,95,18.102,60.34,49.6778,25.8,0.84,39.72,44.12,-1.05,14.56333333,B
36,1.08,3.18,187.9417874,2113.9,15.37,0.95,0.52,3,1011.9,97,18.296,91.48,49.5182,29.3,0.93,43.67,57.67,0.19,14.12333333,A
31,1.33,3.68,177.1817769,2167.4,22.3,0.96,0.77,3,1006.4,98,15.056,75.28,49.7669,28.5,0.96,57.19,63.19,-0.4,14.43333333,A
33,1.57,3.55,186.429879,2165.01,18.64,0.86,0.68,3,1016.01,97,35.819,51.17,49.553,31.4,0.91,43.79,47.49,-1.04,14.21333333,B
25,0.63,4.99,188.666318,2239.85,7.3,1.56,11.37,3,1020.85,104,54.481,77.83,49.759,33,3.76,39.72,49.72,-0.01,13.43333333,A
33,2.14,3.43,171.1114859,2134.2,28.59,0.89,0.65,3,1013.2,102,17.184,42.96,49.8249,31.5,1.05,68.08,77.88,-0.02,19.53,A
37,1.14,2.99,194.6431831,2145.73,14.48,0.91,0.54,3,1018.73,85,60.704,75.88,49.9182,29.2,0.8,44.06,51.06,-0.49,14.82666667,A
32,1.49,3.48,195.9908724,2110.69,10.16,0.98,0.83,3,1005.69,97,34.824,58.04,49.7233,28.6,1,41.55,52.85,-0.19,12.38666667,B
25,1.54,5.05,169.9870832,2297.07,30.75,1.03,5.29,4,1000.07,106,72.017,65.47,50.2711,35.7,1.79,71.25,81.45,-0.07,19.25,A
29,1.1,4.2,188.571613,2159.05,12.54,1.11,1.2,2,1007.05,102,50.418,84.03,49.6449,33.3,1.24,44.03,59.83,0.22,14.18,A
27,0.88,4.68,165.711669,2252.05,27.28,1.2,1.44,3,1011.05,103,113.22,75.48,50.0892,34.3,1.44,78.92,101.62,0.63,22.09333333,B
32,0.93,3.68,174.7279267,2143.78,23.54,1.15,0.85,2,1013.78,91,32.14,64.28,50.0455,26,0.79,65.27,72.37,-0.38,16.84666667,B
34,1.11,3.56,169.9048062,2127.33,26.68,1.27,0.72,1,1012.33,99,18.234,60.78,50.128,25.5,0.93,62.91,76.31,0.27,18.89333333,B
22,0.54,5.22,189.8359712,2315.4,9.88,1.4,28.57,3,1021.4,101,110.472,92.06,50.1856,36.2,2.75,40,59.7,0.68,16.29333333,D
27,1.07,4.35,189.150186,2230.1,9.27,0.72,1.48,4,1008.1,99,89.24,89.24,49.824,30.2,1.32,40.22,53.22,0.03,13.09,A
36,1.01,3.35,167.0005306,2173.1,26.38,1.21,0.6,1,1016.1,92,23.785,47.57,49.9236,24.8,0.91,65.12,74.72,-0.21,19.79333333,A
28,0.73,4.4,181.581264,2354.99,26.64,1.46,2.4,3,1007.99,101,128.656,75.68,50.2963,29.1,1.17,58.69,67.09,-0.24,17.88,B
27,1.44,4.3,178.9666885,2265.45,23.63,1.23,1.91,3,1016.45,97,55.976,69.97,50.3677,30,1.61,58.62,68.82,0.16,18.87666667,B
25,1.18,4.95,178.4128159,2344.92,24.39,1.16,2.53,4,1014.92,109,35.988,59.98,49.924,35,1.54,51.86,58.26,-0.33,16.13,A
35,1.54,3.17,170.7561701,2182.82,23.09,1.04,0.67,3,1009.82,100,50.652,72.36,50.005,26.3,0.93,63.76,72.26,-0.23,17.69666667,C
21,0.92,4.93,174.1591496,2288.97,32.38,1.16,7.81,4,1006.97,101,84.056,60.04,50.2554,33.6,1.9,67.17,79.17,0.3,22.79333333,A
25,1.18,4.68,172.1577359,2371.86,27.44,1.25,2.87,3,1003.86,109,73.414,66.74,50.3557,34.6,1.4,58.9,67.8,0,21.14666667,A
35,1.36,2.94,186.5415052,2056.61,9.37,1.3,0.36,1,1020.61,95,52.386,87.31,49.7503,23.9,0.77,44.77,54.57,-0.01,14.12333333,A
30,1.24,3.88,168.4638015,2155.26,30.96,1.05,1.03,3,1006.26,99,36.932,52.76,50.1848,27.4,1.03,71.77,83.47,0.15,22.32,B
35,1.31,2.93,185.312815,2062.01,12.06,0.93,0.42,2,1010.01,97,30.039,100.13,49.5679,26.8,0.72,48.04,58.64,-0.08,12.02,A
28,1.06,4.43,173.0135015,2243.46,20.1,1.05,1.25,3,1018.46,101,56.609,80.87,49.8162,31,1.12,58.95,72.25,0.13,15.7,B
30,1.12,4.09,190.7425459,2219.1,9.64,1.53,1.81,2,1027.1,106,35.055,70.11,50.1581,29.5,1.87,36.66,57.26,0.63,16.21333333,A
31,0.86,4.07,169.7400424,2182.5,28.02,1.02,1.05,3,1006.5,101,43.446,72.41,49.6271,32.8,1.15,71.77,88.27,0.28,19.34,A
32,1.82,3.66,169.6134547,2193.73,25.24,1.16,0.8,2,1008.73,98,63.512,79.39,50.2521,30.1,1.01,71.14,80.04,-0.08,19.41333333,A
25,0.99,4.61,179.2974739,2355.68,24.96,1.43,2.82,3,1018.68,103,90.961,69.97,50.4487,29.3,1.13,60.27,68.27,-0.15,17.32,A
28,1.02,4.17,177.0182002,2227.02,27.5,1.24,1.31,2,1004.02,108,29.615,59.23,49.7846,29.6,0.97,49.3,53,-0.76,19.16666667,A
41,1.25,2.59,191.2081899,2145.51,20.83,1,0.45,3,1008.51,97,17.95,35.9,49.6566,24.2,0.79,44.78,49.38,-1.03,13.94333333,A
40,2.97,2.32,175.8008521,2067.25,28.44,1.04,0.23,2,1003.25,92,20.472,68.24,50.0445,23.9,0.67,69.84,75.34,-0.45,17.48,B
40,1.19,2.12,178.4290685,2131.31,21.89,0.92,0.3,3,1011.31,94,17.142,85.71,49.8176,20.9,0.78,58.05,68.25,-0.14,15.29666667,B
40,1.25,2.11,186.9016215,2115.7,16.87,1.13,0.33,2,1012.7,95,21.489,71.63,50.0045,21.6,0.74,52.05,59.25,-0.18,14.62333333,B
28,0.7,4.51,177.3459611,2323.13,23.48,1.44,1.75,2,1007.13,98,76.347,84.83,50.19,28.7,1.43,51.43,60.93,-0.04,17.82666667,B
24,0.92,5.09,196.2758978,2249.17,15.23,1.55,14.8,3,1020.17,98,136.032,85.02,50.0913,33.9,4.88,37.87,52.87,0.4,17.07666667,B
29,1.03,4.47,170.9247416,2293.06,23.57,1.23,1.57,2,1018.06,99,64.152,80.19,49.9187,28.7,1.03,66.75,70.45,-0.73,14.85666667,B
26,1.03,4.46,179.2974739,2260.21,22.17,0.89,1.54,4,1018.21,105,80.595,89.55,49.8956,34.3,1.11,60.27,76.37,0.19,16.39,B
38,1.45,3.15,168.8740467,2091.78,30.97,1.14,0.5,2,1009.78,99,29.46,58.92,49.9868,27.7,1.04,69.13,87.63,0.35,22.32333333,C
34,1.4,3.27,182.1293064,2150.6,23.84,0.82,0.41,2,1013.6,94,38.104,47.63,49.5628,28.4,0.65,49.21,52.61,-1.25,15.94666667,B
27,0.84,4.41,172.6633642,2296.65,23.55,1.02,1.46,4,1009.65,102,54.83,54.83,49.8782,32.2,1.19,61.87,73.57,-0.09,18.85,A
25,1,4.95,186.8324521,2288.35,17.32,1.28,100,5,1017.35,109,44.072,62.96,50.2786,31.2,4.36,42.24,51.04,0,16.77333333,D
25,0.65,4.8,186.9833444,2233.5,21.61,1.74,6.46,3,1014.5,100,45.372,75.62,50.0819,31.3,3.29,41.54,58.04,0.63,19.20333333,B
17,1,5.26,186.3945499,2348.04,12.85,0.9,5.1,5,1027.04,103,120.806,86.29,50.0915,37.4,1.25,41.14,52.24,0.13,15.28333333,B
32,1.28,3.43,181.8984982,2041.52,22.39,0.84,0.55,3,1008.52,89,43.74,87.48,49.4942,27.5,0.92,58.18,71.88,0.03,16.46333333,A
31,1.32,3.93,173.0156652,2163.15,22.22,1.11,1.16,3,1016.15,101,16.116,80.58,49.8909,30.7,1.36,66.05,78.85,0.31,16.40666667,D
